index	basis_row	state	cost	reduced_cost	primal
25388	0	AT_LOWER	65.847688275	65.847688275	0.0
25389	0	AT_LOWER	56.800794337	56.800794337	0.0
25390	0	AT_LOWER	113.9186454	113.9186454	0.0
25391	0	AT_LOWER	113.9186454	113.9186454	0.0
25392	0	AT_LOWER	163.33955779	163.33955779	0.0
25393	0	AT_LOWER	138.15044981	138.15044981	0.0
25394	0	AT_LOWER	118.92824957	118.92824957	0.0
25395	0	AT_LOWER	102.58855279	102.58855279	0.0
25396	0	AT_LOWER	88.493786814	88.493786814	0.0
25397	0	AT_LOWER	76.335517869	76.335517869	0.0
25398	0	AT_LOWER	65.847688275	65.847688275	0.0
25399	0	AT_LOWER	56.800794337	56.800794337	0.0
25400	0	AT_LOWER	113.9186454	113.9186454	0.0
25401	0	AT_LOWER	163.33955779	163.33955779	0.0
25402	0	AT_LOWER	138.15044981	138.15044981	0.0
25403	0	AT_LOWER	118.92824957	118.92824957	0.0
25404	0	AT_LOWER	102.58855279	102.58855279	0.0
25405	0	AT_LOWER	88.493786814	88.493786814	0.0
25406	0	AT_LOWER	76.335517869	76.335517869	0.0
25407	0	AT_LOWER	65.847688275	65.847688275	0.0
25408	0	AT_LOWER	56.800794337	56.800794337	0.0
25409	0	AT_LOWER	113.9186454	113.9186454	0.0
25410	0	AT_LOWER	163.33955779	163.33955779	0.0
25411	0	AT_LOWER	138.15044981	138.15044981	0.0
25412	0	AT_LOWER	118.92824957	118.92824957	0.0
25413	0	AT_LOWER	102.58855279	102.58855279	0.0
25414	0	AT_LOWER	88.493786814	88.493786814	0.0
25415	0	AT_LOWER	76.335517869	76.335517869	0.0
25416	0	AT_LOWER	65.847688275	65.847688275	0.0
25417	0	AT_LOWER	56.800794337	56.800794337	0.0
25418	0	AT_LOWER	113.9186454	113.9186454	0.0
25419	0	AT_LOWER	163.33955779	163.33955779	0.0
25420	0	AT_LOWER	138.15044981	138.15044981	0.0
